network_id,fitting_id,fitting_classification,service_origin,pole_id,conduit_ids,trace_status,trace_note
LGTNET00226,LGTFIT00912,,unclassified_fitting,LGTLT02196,LGTCON03086;LGTCON03085;LGTCON03084;LGTCON03083;LGTCON03082;LGTCON03081;LGTCON03080;LGTCON03079;LGTCON03078;LGTCON03077,reachable,
LGTNET00226,LGTFIT00912,,unclassified_fitting,LGTLT02197,LGTCON03086;LGTCON03085;LGTCON03084;LGTCON03083;LGTCON03082;LGTCON03081;LGTCON03080;LGTCON03079;LGTCON03078,reachable,
LGTNET00226,LGTFIT00912,,unclassified_fitting,LGTLT02198,LGTCON03086;LGTCON03085;LGTCON03084;LGTCON03083;LGTCON03082;LGTCON03081;LGTCON03080;LGTCON03079,reachable,
LGTNET00226,LGTFIT00912,,unclassified_fitting,LGTLT02199,LGTCON03086;LGTCON03085;LGTCON03084;LGTCON03083;LGTCON03082;LGTCON03081;LGTCON03080,reachable,
LGTNET00226,LGTFIT00912,,unclassified_fitting,LGTLT02200,LGTCON03086;LGTCON03085;LGTCON03084;LGTCON03083;LGTCON03082;LGTCON03081,reachable,
LGTNET00226,LGTFIT00912,,unclassified_fitting,LGTLT02201,LGTCON03086;LGTCON03085;LGTCON03084;LGTCON03083;LGTCON03082,reachable,
LGTNET00226,LGTFIT00912,,unclassified_fitting,LGTLT02619,LGTCON03086;LGTCON03085;LGTCON03084;LGTCON03083,reachable,
LGTNET00226,LGTFIT00912,,unclassified_fitting,LGTLT02620,LGTCON03086;LGTCON03085;LGTCON03084,reachable,
LGTNET00226,LGTFIT00912,,unclassified_fitting,LGTLT02621,LGTCON03086;LGTCON03085,reachable,
LGTNET00226,LGTFIT00912,,unclassified_fitting,LGTLT02622,LGTCON03086,reachable,
LGTNET00226,LGTFIT00912,,unclassified_fitting,LGTLT02623,LGTCON03088;LGTCON03089,reachable,
LGTNET00226,LGTFIT00912,,unclassified_fitting,LGTLT02624,LGTCON03088,reachable,
LGTNET00226,LGTFIT00912,,unclassified_fitting,LGTLT02625,LGTCON03087,reachable,
LGTNET00227,LGTFIT00469,,unclassified_fitting,LGTLT00609,LGTCON00964,reachable,
LGTNET00227,LGTFIT00469,,unclassified_fitting,LGTLT00610,LGTCON00966;LGTCON00965,reachable,
LGTNET00228,LGTFIT00016,,unclassified_fitting,LGTLT00001,LGTCON03062;LGTCON03061,reachable,
LGTNET00228,LGTFIT00016,,unclassified_fitting,LGTLT00002,LGTCON03062;LGTCON03060,reachable,
LGTNET00228,LGTFIT00016,,unclassified_fitting,LGTLT00003,LGTCON03062;LGTCON03060;LGTCON03059,reachable,
LGTNET00228,LGTFIT00017,,unclassified_fitting,LGTLT00001,LGTCON03063,reachable,
LGTNET00228,LGTFIT00017,,unclassified_fitting,LGTLT00002,LGTCON03063;LGTCON03061;LGTCON03060,reachable,
LGTNET00228,LGTFIT00017,,unclassified_fitting,LGTLT00003,LGTCON03063;LGTCON03061;LGTCON03060;LGTCON03059,reachable,
LGTNET00228,LGTFIT00018,,unclassified_fitting,LGTLT00001,LGTCON03064;LGTCON03059;LGTCON03060;LGTCON03061,reachable,
LGTNET00228,LGTFIT00018,,unclassified_fitting,LGTLT00002,LGTCON03064;LGTCON03059,reachable,
LGTNET00228,LGTFIT00018,,unclassified_fitting,LGTLT00003,LGTCON03064,reachable,
LGTNET00231,LGTFIT01099,service_box,assumed,LGTLT02012,LGTCON01557;LGTCON01558,reachable,
LGTNET00231,LGTFIT01099,service_box,assumed,LGTLT02013,LGTCON01557,reachable,
LGTNET00231,LGTFIT01099,service_box,assumed,LGTLT02014,LGTCON01557;LGTCON01559,reachable,
LGTNET00232,LGTFIT01248,service_pole,unclassified_fitting,LGTLT00879,LGTCON00263,reachable,
LGTNET00233,LGTFIT00184,,unclassified_fitting,LGTLT02370,LGTCON00999;LGTCON01000;LGTCON01004;LGTCON01005;LGTCON01006;LGTCON01007,reachable,
LGTNET00233,LGTFIT00184,,unclassified_fitting,LGTLT02371,LGTCON00999;LGTCON01000;LGTCON01004;LGTCON01005;LGTCON01006,reachable,
LGTNET00233,LGTFIT00184,,unclassified_fitting,LGTLT02372,LGTCON00999;LGTCON01000;LGTCON01004;LGTCON01005,reachable,
LGTNET00233,LGTFIT00184,,unclassified_fitting,LGTLT02373,LGTCON00999;LGTCON01000;LGTCON01004,reachable,
LGTNET00233,LGTFIT00184,,unclassified_fitting,LGTLT02374,LGTCON00999,reachable,
LGTNET00233,LGTFIT00184,,unclassified_fitting,LGTLT02375,LGTCON00999;LGTCON00998,reachable,
LGTNET00233,LGTFIT00184,,unclassified_fitting,LGTLT02376,LGTCON00999;LGTCON01000;LGTCON01001;LGTCON01002,reachable,
LGTNET00233,LGTFIT00184,,unclassified_fitting,LGTLT02377,LGTCON00999;LGTCON01000;LGTCON01001,reachable,
LGTNET00233,LGTFIT01114,service_box,explicit,LGTLT02370,LGTCON01003;LGTCON01005;LGTCON01006;LGTCON01007,reachable,
LGTNET00233,LGTFIT01114,service_box,explicit,LGTLT02371,LGTCON01003;LGTCON01005;LGTCON01006,reachable,
LGTNET00233,LGTFIT01114,service_box,explicit,LGTLT02372,LGTCON01003;LGTCON01005,reachable,
LGTNET00233,LGTFIT01114,service_box,explicit,LGTLT02373,LGTCON01003,reachable,
LGTNET00233,LGTFIT01114,service_box,explicit,LGTLT02374,LGTCON01003;LGTCON01004;LGTCON01000,reachable,
LGTNET00233,LGTFIT01114,service_box,explicit,LGTLT02375,LGTCON01003;LGTCON01004;LGTCON01000;LGTCON00998,reachable,
LGTNET00233,LGTFIT01114,service_box,explicit,LGTLT02376,LGTCON01003;LGTCON01004;LGTCON01001;LGTCON01002,reachable,
LGTNET00233,LGTFIT01114,service_box,explicit,LGTLT02377,LGTCON01003;LGTCON01004;LGTCON01001,reachable,
LGTNET00234,LGTFIT00090,,unclassified_fitting,LGTLT02692,LGTCON03072,reachable,
LGTNET00234,LGTFIT01217,service_box,explicit,LGTLT02692,LGTCON03071,reachable,
LGTNET00235,LGTFIT01118,service_box,explicit,LGTLT02158,LGTCON01253,reachable,
LGTNET00235,LGTFIT01118,service_box,explicit,LGTLT02159,LGTCON01253;LGTCON01254,reachable,
LGTNET00237,LGTFIT00066,,unclassified_fitting,LGTLT01323,LGTCON01986,reachable,
LGTNET00237,LGTFIT00066,,unclassified_fitting,LGTLT01324,LGTCON01986;LGTCON01985,reachable,
LGTNET00237,LGTFIT00066,,unclassified_fitting,LGTLT01325,LGTCON01986;LGTCON01985;LGTCON01979,reachable,
LGTNET00237,LGTFIT00066,,unclassified_fitting,LGTLT01326,LGTCON01986;LGTCON01985;LGTCON01979;LGTCON01980,reachable,
LGTNET00237,LGTFIT00066,,unclassified_fitting,LGTLT01327,LGTCON01986;LGTCON01985;LGTCON01979;LGTCON01980;LGTCON01981,reachable,
LGTNET00237,LGTFIT00066,,unclassified_fitting,LGTLT01328,LGTCON01986;LGTCON01985;LGTCON01979;LGTCON01980;LGTCON01981;LGTCON01982,reachable,
LGTNET00237,LGTFIT00066,,unclassified_fitting,LGTLT01329,LGTCON01986;LGTCON01985;LGTCON01979;LGTCON01980;LGTCON01981;LGTCON01982;LGTCON01983,reachable,
LGTNET00237,LGTFIT00066,,unclassified_fitting,LGTLT01330,LGTCON01986;LGTCON01985;LGTCON01979;LGTCON01980;LGTCON01981;LGTCON01982;LGTCON01983;LGTCON01984,reachable,
LGTNET00237,LGTFIT00067,,unclassified_fitting,LGTLT01323,LGTCON01987;LGTCON01984;LGTCON01983;LGTCON01982;LGTCON01981;LGTCON01980;LGTCON01979;LGTCON01985,reachable,
LGTNET00237,LGTFIT00067,,unclassified_fitting,LGTLT01324,LGTCON01987;LGTCON01984;LGTCON01983;LGTCON01982;LGTCON01981;LGTCON01980;LGTCON01979,reachable,
LGTNET00237,LGTFIT00067,,unclassified_fitting,LGTLT01325,LGTCON01987;LGTCON01984;LGTCON01983;LGTCON01982;LGTCON01981;LGTCON01980,reachable,
LGTNET00237,LGTFIT00067,,unclassified_fitting,LGTLT01326,LGTCON01987;LGTCON01984;LGTCON01983;LGTCON01982;LGTCON01981,reachable,
LGTNET00237,LGTFIT00067,,unclassified_fitting,LGTLT01327,LGTCON01987;LGTCON01984;LGTCON01983;LGTCON01982,reachable,
LGTNET00237,LGTFIT00067,,unclassified_fitting,LGTLT01328,LGTCON01987;LGTCON01984;LGTCON01983,reachable,
LGTNET00237,LGTFIT00067,,unclassified_fitting,LGTLT01329,LGTCON01987;LGTCON01984,reachable,
LGTNET00237,LGTFIT00067,,unclassified_fitting,LGTLT01330,LGTCON01987,reachable,
LGTNET00238,LGTFIT00074,,unclassified_fitting,LGTLT00262,LGTCON02807,reachable,
LGTNET00238,LGTFIT00074,,unclassified_fitting,LGTLT01056,LGTCON02807;LGTCON02806,reachable,
LGTNET00238,LGTFIT00074,,unclassified_fitting,LGTLT01057,LGTCON02807;LGTCON02806;LGTCON02805,reachable,
LGTNET00238,LGTFIT00074,,unclassified_fitting,LGTLT01058,LGTCON02807;LGTCON02806;LGTCON02805;LGTCON02804,reachable,
LGTNET00238,LGTFIT00074,,unclassified_fitting,LGTLT01059,LGTCON02807;LGTCON02806;LGTCON02805;LGTCON02804;LGTCON02803,reachable,
LGTNET00238,LGTFIT00074,,unclassified_fitting,LGTLT01060,LGTCON02807;LGTCON02806;LGTCON02805;LGTCON02804;LGTCON02803;LGTCON02802,reachable,
LGTNET00238,LGTFIT00074,,unclassified_fitting,LGTLT01061,LGTCON02807;LGTCON02806;LGTCON02805;LGTCON02804;LGTCON02803;LGTCON02802;LGTCON02801,reachable,
LGTNET00238,LGTFIT00074,,unclassified_fitting,LGTLT01062,LGTCON02807;LGTCON02806;LGTCON02805;LGTCON02804;LGTCON02803;LGTCON02802;LGTCON02801;LGTCON02808;LGTCON02809,reachable,
LGTNET00238,LGTFIT01085,,unclassified_fitting,LGTLT00262,LGTCON03813;LGTCON02803;LGTCON02804;LGTCON02805;LGTCON02806,reachable,
LGTNET00238,LGTFIT01085,,unclassified_fitting,LGTLT01056,LGTCON03813;LGTCON02803;LGTCON02804;LGTCON02805,reachable,
LGTNET00238,LGTFIT01085,,unclassified_fitting,LGTLT01057,LGTCON03813;LGTCON02803;LGTCON02804,reachable,
LGTNET00238,LGTFIT01085,,unclassified_fitting,LGTLT01058,LGTCON03813;LGTCON02803,reachable,
LGTNET00238,LGTFIT01085,,unclassified_fitting,LGTLT01059,LGTCON03813,reachable,
LGTNET00238,LGTFIT01085,,unclassified_fitting,LGTLT01060,LGTCON03813;LGTCON02802,reachable,
LGTNET00238,LGTFIT01085,,unclassified_fitting,LGTLT01061,LGTCON03813;LGTCON02802;LGTCON02801,reachable,
LGTNET00238,LGTFIT01085,,unclassified_fitting,LGTLT01062,LGTCON03813;LGTCON02802;LGTCON02801;LGTCON02808;LGTCON02809,reachable,
LGTNET00239,LGTFIT00377,,unclassified_fitting,LGTLT00408,LGTCON00553,reachable,
LGTNET00239,LGTFIT00377,,unclassified_fitting,LGTLT00409,LGTCON00552,reachable,
LGTNET00240,LGTFIT00638,,unclassified_fitting,LGTLT00401,LGTCON02159;LGTCON02160,reachable,
LGTNET00240,LGTFIT00638,,unclassified_fitting,LGTLT01455,LGTCON02159,reachable,
LGTNET00240,LGTFIT00638,,unclassified_fitting,LGTLT01456,LGTCON02157,reachable,
LGTNET00240,LGTFIT00638,,unclassified_fitting,LGTLT01457,LGTCON02158,reachable,
LGTNET00240,LGTFIT00638,,unclassified_fitting,LGTLT01458,LGTCON02158;LGTCON02156;LGTCON02155,reachable,
LGTNET00241,LGTFIT01214,service_box,assumed,LGTLT01072,LGTCON02800;LGTCON03708;LGTCON03707,reachable,
LGTNET00241,LGTFIT01214,service_box,assumed,LGTLT01073,LGTCON02800;LGTCON03708,reachable,
LGTNET00241,LGTFIT01214,service_box,assumed,LGTLT01074,LGTCON02800,reachable,
LGTNET00241,LGTFIT01214,service_box,assumed,LGTLT01075,LGTCON02800;LGTCON02799,reachable,
LGTNET00241,LGTFIT01214,service_box,assumed,LGTLT01076,LGTCON02800;LGTCON02799;LGTCON02798,reachable,
LGTNET00242,LGTFIT00847,,unclassified_fitting,LGTLT00445,LGTCON02762,reachable,
LGTNET00242,LGTFIT00847,,unclassified_fitting,LGTLT00446,LGTCON02763,reachable,
LGTNET00242,LGTFIT00847,,unclassified_fitting,LGTLT00447,LGTCON02764,reachable,
LGTNET00243,LGTFIT00061,,unclassified_fitting,LGTLT00448,LGTCON01921;LGTCON01919,reachable,
LGTNET00243,LGTFIT00061,,unclassified_fitting,LGTLT00449,LGTCON01921;LGTCON01919;LGTCON01916;LGTCON01918,reachable,
LGTNET00243,LGTFIT00061,,unclassified_fitting,LGTLT00450,LGTCON01921;LGTCON01919;LGTCON01916;LGTCON01918;LGTCON01915;LGTCON01909,reachable,
LGTNET00243,LGTFIT00061,,unclassified_fitting,LGTLT00451,LGTCON01921;LGTCON01919;LGTCON01916;LGTCON01918;LGTCON01915;LGTCON01910,reachable,
LGTNET00243,LGTFIT00061,,unclassified_fitting,LGTLT00452,LGTCON01921;LGTCON01919;LGTCON01916;LGTCON01918;LGTCON01915;LGTCON01910;LGTCON01911;LGTCON01912,reachable,
LGTNET00243,LGTFIT00061,,unclassified_fitting,LGTLT00453,LGTCON01921;LGTCON01919;LGTCON01916;LGTCON01918;LGTCON01915;LGTCON01910;LGTCON01911;LGTCON01914;LGTCON01913,reachable,
LGTNET00243,LGTFIT00061,,unclassified_fitting,LGTLT00454,LGTCON01921;LGTCON01919;LGTCON01916;LGTCON01918;LGTCON01915;LGTCON01910;LGTCON01911;LGTCON01914;LGTCON01913;LGTCON01908,reachable,
LGTNET00243,LGTFIT00061,,unclassified_fitting,LGTLT00455,LGTCON01921,reachable,
LGTNET00243,LGTFIT00061,,unclassified_fitting,LGTLT00456,LGTCON01921;LGTCON01926;LGTCON01925,reachable,
LGTNET00243,LGTFIT00061,,unclassified_fitting,LGTLT00457,LGTCON01921;LGTCON01926;LGTCON01924,reachable,
LGTNET00243,LGTFIT00061,,unclassified_fitting,LGTLT00458,LGTCON01921;LGTCON01926;LGTCON01924;LGTCON01923;LGTCON01922,reachable,
LGTNET00243,LGTFIT00061,,unclassified_fitting,LGTLT00459,LGTCON01921;LGTCON01926;LGTCON01924;LGTCON01923;LGTCON01927,reachable,
LGTNET00243,LGTFIT00061,,unclassified_fitting,LGTLT00460,LGTCON01921;LGTCON01926;LGTCON01924;LGTCON01923;LGTCON01927;LGTCON02627;LGTCON01929,reachable,
LGTNET00243,LGTFIT00061,,unclassified_fitting,LGTLT00461,LGTCON01921;LGTCON01926;LGTCON01924;LGTCON01923;LGTCON01927;LGTCON02627;LGTCON01930,reachable,
LGTNET00243,LGTFIT00602,,unclassified_fitting,LGTLT00448,LGTCON01917;LGTCON01916,reachable,
LGTNET00243,LGTFIT00602,,unclassified_fitting,LGTLT00449,LGTCON01917;LGTCON01918,reachable,
LGTNET00243,LGTFIT00602,,unclassified_fitting,LGTLT00450,LGTCON01917;LGTCON01918;LGTCON01915;LGTCON01909,reachable,
LGTNET00243,LGTFIT00602,,unclassified_fitting,LGTLT00451,LGTCON01917;LGTCON01918;LGTCON01915;LGTCON01910,reachable,
LGTNET00243,LGTFIT00602,,unclassified_fitting,LGTLT00452,LGTCON01917;LGTCON01918;LGTCON01915;LGTCON01910;LGTCON01911;LGTCON01912,reachable,
LGTNET00243,LGTFIT00602,,unclassified_fitting,LGTLT00453,LGTCON01917;LGTCON01918;LGTCON01915;LGTCON01910;LGTCON01911;LGTCON01914;LGTCON01913,reachable,
LGTNET00243,LGTFIT00602,,unclassified_fitting,LGTLT00454,LGTCON01917;LGTCON01918;LGTCON01915;LGTCON01910;LGTCON01911;LGTCON01914;LGTCON01913;LGTCON01908,reachable,
LGTNET00243,LGTFIT00602,,unclassified_fitting,LGTLT00455,LGTCON01917;LGTCON01916;LGTCON01919,reachable,
LGTNET00243,LGTFIT00602,,unclassified_fitting,LGTLT00456,LGTCON01917;LGTCON01916;LGTCON01919;LGTCON01926;LGTCON01925,reachable,
LGTNET00243,LGTFIT00602,,unclassified_fitting,LGTLT00457,LGTCON01917;LGTCON01916;LGTCON01919;LGTCON01926;LGTCON01924,reachable,
LGTNET00243,LGTFIT00602,,unclassified_fitting,LGTLT00458,LGTCON01917;LGTCON01916;LGTCON01919;LGTCON01926;LGTCON01924;LGTCON01923;LGTCON01922,reachable,
LGTNET00243,LGTFIT00602,,unclassified_fitting,LGTLT00459,LGTCON01917;LGTCON01916;LGTCON01919;LGTCON01926;LGTCON01924;LGTCON01923;LGTCON01927,reachable,
LGTNET00243,LGTFIT00602,,unclassified_fitting,LGTLT00460,LGTCON01917;LGTCON01916;LGTCON01919;LGTCON01926;LGTCON01924;LGTCON01923;LGTCON01927;LGTCON02627;LGTCON01929,reachable,
LGTNET00243,LGTFIT00602,,unclassified_fitting,LGTLT00461,LGTCON01917;LGTCON01916;LGTCON01919;LGTCON01926;LGTCON01924;LGTCON01923;LGTCON01927;LGTCON02627;LGTCON01930,reachable,
LGTNET00243,LGTFIT01065,service_box,assumed,LGTLT00448,LGTCON01920;LGTCON01919,reachable,
LGTNET00243,LGTFIT01065,service_box,assumed,LGTLT00449,LGTCON01920;LGTCON01919;LGTCON01916;LGTCON01918,reachable,
LGTNET00243,LGTFIT01065,service_box,assumed,LGTLT00450,LGTCON01920;LGTCON01919;LGTCON01916;LGTCON01918;LGTCON01915;LGTCON01909,reachable,
LGTNET00243,LGTFIT01065,service_box,assumed,LGTLT00451,LGTCON01920;LGTCON01919;LGTCON01916;LGTCON01918;LGTCON01915;LGTCON01910,reachable,
LGTNET00243,LGTFIT01065,service_box,assumed,LGTLT00452,LGTCON01920;LGTCON01919;LGTCON01916;LGTCON01918;LGTCON01915;LGTCON01910;LGTCON01911;LGTCON01912,reachable,
LGTNET00243,LGTFIT01065,service_box,assumed,LGTLT00453,LGTCON01920;LGTCON01919;LGTCON01916;LGTCON01918;LGTCON01915;LGTCON01910;LGTCON01911;LGTCON01914;LGTCON01913,reachable,
LGTNET00243,LGTFIT01065,service_box,assumed,LGTLT00454,LGTCON01920;LGTCON01919;LGTCON01916;LGTCON01918;LGTCON01915;LGTCON01910;LGTCON01911;LGTCON01914;LGTCON01913;LGTCON01908,reachable,
LGTNET00243,LGTFIT01065,service_box,assumed,LGTLT00455,LGTCON01920,reachable,
LGTNET00243,LGTFIT01065,service_box,assumed,LGTLT00456,LGTCON01920;LGTCON01926;LGTCON01925,reachable,
LGTNET00243,LGTFIT01065,service_box,assumed,LGTLT00457,LGTCON01920;LGTCON01926;LGTCON01924,reachable,
LGTNET00243,LGTFIT01065,service_box,assumed,LGTLT00458,LGTCON01920;LGTCON01926;LGTCON01924;LGTCON01923;LGTCON01922,reachable,
LGTNET00243,LGTFIT01065,service_box,assumed,LGTLT00459,LGTCON01920;LGTCON01926;LGTCON01924;LGTCON01923;LGTCON01927,reachable,
LGTNET00243,LGTFIT01065,service_box,assumed,LGTLT00460,LGTCON01920;LGTCON01926;LGTCON01924;LGTCON01923;LGTCON01927;LGTCON02627;LGTCON01929,reachable,
LGTNET00243,LGTFIT01065,service_box,assumed,LGTLT00461,LGTCON01920;LGTCON01926;LGTCON01924;LGTCON01923;LGTCON01927;LGTCON02627;LGTCON01930,reachable,
LGTNET00244,LGTFIT00060,,unclassified_fitting,LGTLT00462,LGTCON02718;LGTCON02717;LGTCON02716;LGTCON02715,reachable,
LGTNET00244,LGTFIT00060,,unclassified_fitting,LGTLT00463,LGTCON02718;LGTCON02717;LGTCON02716,reachable,
LGTNET00244,LGTFIT00060,,unclassified_fitting,LGTLT00464,LGTCON02718;LGTCON02717,reachable,
LGTNET00244,LGTFIT00060,,unclassified_fitting,LGTLT00465,LGTCON02718,reachable,
LGTNET00245,LGTFIT00062,,unclassified_fitting,LGTLT00466,LGTCON01934,reachable,
LGTNET00245,LGTFIT00062,,unclassified_fitting,LGTLT00467,LGTCON01934;LGTCON01933;LGTCON02240,reachable,
LGTNET00245,LGTFIT00062,,unclassified_fitting,LGTLT00468,LGTCON01934;LGTCON01933;LGTCON02240;LGTCON02241;LGTCON01935,reachable,
LGTNET00245,LGTFIT00062,,unclassified_fitting,LGTLT00469,LGTCON01934;LGTCON01933;LGTCON02240;LGTCON02241;LGTCON01937,reachable,
LGTNET00245,LGTFIT00062,,unclassified_fitting,LGTLT00470,LGTCON01934;LGTCON01933;LGTCON02240;LGTCON02241;LGTCON01937;LGTCON01951,reachable,
LGTNET00245,LGTFIT00062,,unclassified_fitting,LGTLT00471,LGTCON01934;LGTCON01933;LGTCON02240;LGTCON02241;LGTCON01937;LGTCON01951;LGTCON01952,reachable,
LGTNET00245,LGTFIT00062,,unclassified_fitting,LGTLT00472,LGTCON01934;LGTCON01933;LGTCON02240;LGTCON02241;LGTCON01937;LGTCON01951;LGTCON01952;LGTCON01953,reachable,
LGTNET00245,LGTFIT00062,,unclassified_fitting,LGTLT00473,LGTCON01934;LGTCON01933;LGTCON02240;LGTCON02241;LGTCON01937;LGTCON01951;LGTCON01952;LGTCON01953;LGTCON01954,reachable,
LGTNET00245,LGTFIT00062,,unclassified_fitting,LGTLT00474,LGTCON01934;LGTCON01933;LGTCON02240;LGTCON02241;LGTCON01937;LGTCON01939;LGTCON01938,reachable,
LGTNET00245,LGTFIT00062,,unclassified_fitting,LGTLT00475,LGTCON01934;LGTCON01933;LGTCON02240;LGTCON02241;LGTCON01937;LGTCON01939;LGTCON01940,reachable,
LGTNET00245,LGTFIT00062,,unclassified_fitting,LGTLT00476,LGTCON01934;LGTCON01933;LGTCON02240;LGTCON02241;LGTCON01937;LGTCON01939;LGTCON01940;LGTCON01942;LGTCON01941,reachable,
LGTNET00245,LGTFIT00062,,unclassified_fitting,LGTLT00477,LGTCON01934;LGTCON01933;LGTCON02240;LGTCON02241;LGTCON01937;LGTCON01939;LGTCON01940;LGTCON01942;LGTCON01943,reachable,
LGTNET00245,LGTFIT00062,,unclassified_fitting,LGTLT00478,LGTCON01934;LGTCON01933;LGTCON02240;LGTCON02241;LGTCON01937;LGTCON01939;LGTCON01940;LGTCON01942;LGTCON01943;LGTCON01945;LGTCON01944,reachable,
LGTNET00245,LGTFIT00062,,unclassified_fitting,LGTLT00479,LGTCON01934;LGTCON01933;LGTCON02240;LGTCON02241;LGTCON01937;LGTCON01939;LGTCON01940;LGTCON01942;LGTCON01943;LGTCON01945;LGTCON01946,reachable,
LGTNET00245,LGTFIT00062,,unclassified_fitting,LGTLT00480,LGTCON01934;LGTCON01933;LGTCON02240;LGTCON02241;LGTCON01937;LGTCON01939;LGTCON01940;LGTCON01942;LGTCON01943;LGTCON01945;LGTCON01946;LGTCON01948;LGTCON01947,reachable,
LGTNET00245,LGTFIT00062,,unclassified_fitting,LGTLT00481,LGTCON01934;LGTCON01933;LGTCON02240;LGTCON02241;LGTCON01937;LGTCON01939;LGTCON01940;LGTCON01942;LGTCON01943;LGTCON01945;LGTCON01946;LGTCON01948;LGTCON01950,reachable,
LGTNET00245,LGTFIT00063,,unclassified_fitting,LGTLT00466,LGTCON01949;LGTCON01950;LGTCON01948;LGTCON01946;LGTCON01945;LGTCON01943;LGTCON01942;LGTCON01940;LGTCON01939;LGTCON01937;LGTCON02241;LGTCON02240;LGTCON01933,reachable,
LGTNET00245,LGTFIT00063,,unclassified_fitting,LGTLT00467,LGTCON01949;LGTCON01950;LGTCON01948;LGTCON01946;LGTCON01945;LGTCON01943;LGTCON01942;LGTCON01940;LGTCON01939;LGTCON01937;LGTCON02241,reachable,
LGTNET00245,LGTFIT00063,,unclassified_fitting,LGTLT00468,LGTCON01949;LGTCON01950;LGTCON01948;LGTCON01946;LGTCON01945;LGTCON01943;LGTCON01942;LGTCON01940;LGTCON01939;LGTCON01937;LGTCON01935,reachable,
LGTNET00245,LGTFIT00063,,unclassified_fitting,LGTLT00469,LGTCON01949;LGTCON01950;LGTCON01948;LGTCON01946;LGTCON01945;LGTCON01943;LGTCON01942;LGTCON01940;LGTCON01939,reachable,
LGTNET00245,LGTFIT00063,,unclassified_fitting,LGTLT00470,LGTCON01949;LGTCON01950;LGTCON01948;LGTCON01946;LGTCON01945;LGTCON01943;LGTCON01942;LGTCON01940;LGTCON01939;LGTCON01951,reachable,
LGTNET00245,LGTFIT00063,,unclassified_fitting,LGTLT00471,LGTCON01949;LGTCON01950;LGTCON01948;LGTCON01946;LGTCON01945;LGTCON01943;LGTCON01942;LGTCON01940;LGTCON01939;LGTCON01951;LGTCON01952,reachable,
LGTNET00245,LGTFIT00063,,unclassified_fitting,LGTLT00472,LGTCON01949;LGTCON01950;LGTCON01948;LGTCON01946;LGTCON01945;LGTCON01943;LGTCON01942;LGTCON01940;LGTCON01939;LGTCON01951;LGTCON01952;LGTCON01953,reachable,
LGTNET00245,LGTFIT00063,,unclassified_fitting,LGTLT00473,LGTCON01949;LGTCON01950;LGTCON01948;LGTCON01946;LGTCON01945;LGTCON01943;LGTCON01942;LGTCON01940;LGTCON01939;LGTCON01951;LGTCON01952;LGTCON01953;LGTCON01954,reachable,
LGTNET00245,LGTFIT00063,,unclassified_fitting,LGTLT00474,LGTCON01949;LGTCON01950;LGTCON01948;LGTCON01946;LGTCON01945;LGTCON01943;LGTCON01942;LGTCON01940;LGTCON01938,reachable,
LGTNET00245,LGTFIT00063,,unclassified_fitting,LGTLT00475,LGTCON01949;LGTCON01950;LGTCON01948;LGTCON01946;LGTCON01945;LGTCON01943;LGTCON01942,reachable,
LGTNET00245,LGTFIT00063,,unclassified_fitting,LGTLT00476,LGTCON01949;LGTCON01950;LGTCON01948;LGTCON01946;LGTCON01945;LGTCON01943;LGTCON01941,reachable,
LGTNET00245,LGTFIT00063,,unclassified_fitting,LGTLT00477,LGTCON01949;LGTCON01950;LGTCON01948;LGTCON01946;LGTCON01945,reachable,
LGTNET00245,LGTFIT00063,,unclassified_fitting,LGTLT00478,LGTCON01949;LGTCON01950;LGTCON01948;LGTCON01946;LGTCON01944,reachable,
LGTNET00245,LGTFIT00063,,unclassified_fitting,LGTLT00479,LGTCON01949;LGTCON01950;LGTCON01948,reachable,
LGTNET00245,LGTFIT00063,,unclassified_fitting,LGTLT00480,LGTCON01949;LGTCON01950;LGTCON01947,reachable,
LGTNET00245,LGTFIT00063,,unclassified_fitting,LGTLT00481,LGTCON01949,reachable,
LGTNET00245,LGTFIT00606,,unclassified_fitting,LGTLT00466,LGTCON01931,reachable,
LGTNET00245,LGTFIT00606,,unclassified_fitting,LGTLT00467,LGTCON01931;LGTCON01933;LGTCON02240,reachable,
LGTNET00245,LGTFIT00606,,unclassified_fitting,LGTLT00468,LGTCON01931;LGTCON01933;LGTCON02240;LGTCON02241;LGTCON01935,reachable,
LGTNET00245,LGTFIT00606,,unclassified_fitting,LGTLT00469,LGTCON01931;LGTCON01933;LGTCON02240;LGTCON02241;LGTCON01937,reachable,
LGTNET00245,LGTFIT00606,,unclassified_fitting,LGTLT00470,LGTCON01931;LGTCON01933;LGTCON02240;LGTCON02241;LGTCON01937;LGTCON01951,reachable,
LGTNET00245,LGTFIT00606,,unclassified_fitting,LGTLT00471,LGTCON01931;LGTCON01933;LGTCON02240;LGTCON02241;LGTCON01937;LGTCON01951;LGTCON01952,reachable,
LGTNET00245,LGTFIT00606,,unclassified_fitting,LGTLT00472,LGTCON01931;LGTCON01933;LGTCON02240;LGTCON02241;LGTCON01937;LGTCON01951;LGTCON01952;LGTCON01953,reachable,
LGTNET00245,LGTFIT00606,,unclassified_fitting,LGTLT00473,LGTCON01931;LGTCON01933;LGTCON02240;LGTCON02241;LGTCON01937;LGTCON01951;LGTCON01952;LGTCON01953;LGTCON01954,reachable,
